,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
6669424,2017-06-28 17:39:20,2017-06-28 17:54:06,885,W 34 St & 11 Ave,Pier 40 - Hudson River Park,Subscriber,Female,1982.0
2673408,2017-04-12 06:17:38,2017-04-12 06:26:57,558,Pershing Square North,Broadway & W 56 St,Subscriber,Female,1967.0
447426,2017-01-20 20:16:47,2017-01-20 20:25:08,501,1 Ave & E 62 St,E 89 St & York Ave,Subscriber,Male,1984.0
6432622,2017-06-24 19:10:34,2017-06-24 19:17:34,419,Leonard St & Church St,LaGuardia Pl & W 3 St,Subscriber,Male,1994.0
6559576,2017-06-26 22:44:22,2017-06-26 22:49:15,293,Sullivan St & Washington Sq,W 13 St & 7 Ave,Subscriber,Male,1980.0
4811254,2017-05-26 09:36:21,2017-05-26 09:53:55,1054,E 85 St & York Ave,E 52 St & 2 Ave,Subscriber,Male,1978.0
6408033,2017-06-24 13:33:03,2017-06-24 13:44:56,712,W 74 St & Columbus Ave,Grand Army Plaza & Central Park S,Subscriber,Male,1960.0
1903366,2017-03-19 20:25:20,2017-03-19 20:34:48,567,Broadway & W 36 St,2 Ave & E 31 St,Subscriber,Male,1986.0
6373754,2017-06-23 17:00:41,2017-06-23 17:10:02,560,St Marks Pl & 1 Ave,E 39 St & 2 Ave,Subscriber,Male,1983.0
4615735,2017-05-21 15:50:22,2017-05-21 16:08:23,1081,Grand Army Plaza & Plaza St West,Clinton Ave & Flushing Ave,Subscriber,Female,1980.0
5841392,2017-06-14 08:55:20,2017-06-14 09:02:45,445,E 55 St & 3 Ave,1 Ave & E 68 St,Subscriber,Male,1974.0
5584180,2017-06-09 17:19:30,2017-06-09 17:33:04,814,Central Park West & W 85 St,E 74 St & 1 Ave,Subscriber,Female,1983.0
5121654,2017-06-01 16:21:27,2017-06-01 16:23:35,127,Reade St & Broadway,Hudson St & Reade St,Subscriber,Male,1969.0
4239473,2017-05-15 09:59:24,2017-05-15 10:24:57,1533,Hanson Pl & Ashland Pl,Division St & Bowery,Subscriber,Male,1973.0
2041705,2017-03-24 14:59:31,2017-03-24 15:11:06,695,W 43 St & 10 Ave,W 37 St & 5 Ave,Subscriber,Male,1953.0
4279906,2017-05-15 23:58:43,2017-05-16 00:03:51,308,Mott St & Prince St,Carmine St & 6 Ave,Subscriber,Male,1991.0
2969931,2017-04-17 21:22:01,2017-04-17 21:29:55,474,Pershing Square South,W 25 St & 6 Ave,Subscriber,Male,1987.0
2520629,2017-04-09 00:22:59,2017-04-09 00:37:23,863,Norfolk St & Broome St,N 12 St & Bedford Ave,Subscriber,Female,1990.0
6027163,2017-06-17 11:52:45,2017-06-17 12:04:21,696,S 5 Pl & S 4 St,Cleveland Pl & Spring St,Subscriber,Male,1991.0
3914475,2017-05-08 10:08:47,2017-05-08 10:13:35,288,Broadway & W 60 St,W 59 St & 10 Ave,Subscriber,Female,1966.0
6693520,2017-06-29 00:17:24,2017-06-29 00:27:30,605,Metropolitan Ave & Meeker Ave,Metropolitan Ave & Bedford Ave,Customer,,
5883599,2017-06-14 19:37:44,2017-06-14 19:44:24,400,Lafayette St & E 8 St,Stanton St & Chrystie St,Subscriber,Male,1994.0
6067186,2017-06-18 13:35:53,2017-06-18 13:51:34,941,Forsyth St & Canal St,York St & Jay St,Customer,,
5349560,2017-06-05 17:14:55,2017-06-05 17:27:43,768,E 47 St & Park Ave,W 52 St & 6 Ave,Subscriber,Male,1992.0
4331079,2017-05-16 18:50:51,2017-05-16 19:22:42,1911,Murray St & West St,Riverside Dr & W 89 St,Subscriber,Female,1993.0
2212687,2017-03-30 11:10:59,2017-03-30 11:23:07,728,Columbus Ave & W 72 St,W 49 St & 8 Ave,Subscriber,Female,1965.0
5217419,2017-06-02 22:37:27,2017-06-02 22:46:54,566,E 5 St & Avenue C,Lafayette St & E 8 St,Subscriber,Male,1987.0
2659323,2017-04-11 18:33:13,2017-04-11 18:34:53,100,Broadway & W 32 St,Broadway & W 32 St,Subscriber,Male,1964.0
6517666,2017-06-26 11:50:24,2017-06-26 12:02:23,719,Liberty St & Broadway,West Thames St,Subscriber,Male,1988.0
1573297,2017-03-02 12:12:38,2017-03-02 12:27:52,914,Clinton St & Grand St,W 13 St & 5 Ave,Subscriber,Male,1985.0
330153,2017-01-16 17:43:27,2017-01-16 17:50:51,443,E 45 St & 3 Ave,1 Ave & E 62 St,Subscriber,Male,1968.0
2719355,2017-04-12 20:57:14,2017-04-12 21:06:56,581,W 22 St & 10 Ave,Greenwich Ave & Charles St,Subscriber,Male,1988.0
4815572,2017-05-26 11:15:02,2017-05-26 11:28:46,823,E 65 St & 2 Ave,5 Ave & E 73 St,Subscriber,Female,1952.0
2128893,2017-03-27 19:00:07,2017-03-27 19:09:37,570,Broadway & E 14 St,Pershing Square North,Subscriber,Male,1983.0
6733798,2017-06-29 17:23:11,2017-06-29 17:34:30,679,Boerum St & Broadway,S 3 St & Bedford Ave,Subscriber,Male,1978.0
3275701,2017-04-24 18:12:07,2017-04-24 18:17:12,305,N 6 St & Bedford Ave,S 4 St & Wythe Ave,Subscriber,Female,1988.0
2240762,2017-03-31 08:13:55,2017-03-31 08:21:22,447,3 Ave & E 62 St,E 72 St & York Ave,Subscriber,Male,2000.0
189711,2017-01-11 13:15:14,2017-01-11 13:31:10,956,E 10 St & Avenue A,Mercer St & Spring St,Subscriber,Female,1951.0
1986892,2017-03-22 17:21:34,2017-03-22 17:27:57,383,Union Ave & Wallabout St,Metropolitan Ave & Meeker Ave,Subscriber,Male,1981.0
6007067,2017-06-16 19:24:33,2017-06-16 19:51:30,1617,John St & William St,E 15 St & 3 Ave,Subscriber,Male,1981.0
1543074,2017-03-01 17:17:27,2017-03-01 17:20:11,164,E 48 St & 5 Ave,E 41 St & Madison Ave,Subscriber,Male,1983.0
3000310,2017-04-18 15:13:59,2017-04-18 15:16:28,148,W 26 St & 10 Ave,W 26 St & 8 Ave,Subscriber,Male,1974.0
608218,2017-01-27 11:43:43,2017-01-27 11:53:20,577,E 33 St & 2 Ave,E 51 St & 1 Ave,Subscriber,Female,1963.0
1538463,2017-03-01 15:30:49,2017-03-01 15:37:13,384,E 91 St & 2 Ave,E 81 St & 3 Ave,Subscriber,Male,1976.0
5265032,2017-06-03 19:05:42,2017-06-03 19:24:50,1147,Smith St & 9 St,Henry St & Degraw St,Customer,,
5302613,2017-06-04 16:34:00,2017-06-04 16:41:50,469,West Thames St,Warren St & Church St,Subscriber,Female,1993.0
6074782,2017-06-18 15:27:36,2017-06-18 15:36:15,518,Greenwich Ave & Charles St,9 Ave & W 22 St,Subscriber,Male,1963.0
577584,2017-01-26 14:24:33,2017-01-26 14:34:58,625,E 6 St & Avenue D,Broadway & E 14 St,Subscriber,Male,1985.0
5901753,2017-06-15 08:10:53,2017-06-15 08:29:35,1121,W 76 St & Columbus Ave,9 Ave & W 18 St,Subscriber,Male,1990.0
2964180,2017-04-17 19:18:39,2017-04-17 19:48:22,1783,8 Ave & W 31 St,E 31 St & 3 Ave,Subscriber,Male,1988.0
5437973,2017-06-07 13:20:33,2017-06-07 13:41:57,1283,W 27 St & 10 Ave,W 52 St & 6 Ave,Subscriber,Male,1978.0
6737591,2017-06-29 17:56:07,2017-06-29 18:08:54,766,E 47 St & Park Ave,W 33 St & 7 Ave,Subscriber,Male,1978.0
2142652,2017-03-28 09:13:56,2017-03-28 09:25:05,668,8 Ave & W 33 St,Broadway & W 55 St,Subscriber,Male,1978.0
1817814,2017-03-10 16:30:24,2017-03-10 16:34:02,218,Leonard St & Boerum St,Broadway & Whipple St,Subscriber,Female,1978.0
2928466,2017-04-17 08:53:28,2017-04-17 08:57:32,244,E 20 St & Park Ave,W 21 St & 6 Ave,Subscriber,Male,1953.0
4163824,2017-05-12 17:29:45,2017-05-12 17:51:38,1313,E 2 St & Avenue C,Wythe Ave & Metropolitan Ave,Customer,,
268446,2017-01-13 15:34:46,2017-01-13 15:40:30,344,University Pl & E 8 St,Cleveland Pl & Spring St,Subscriber,Male,1988.0
1718995,2017-03-07 22:58:08,2017-03-07 23:05:29,441,E 33 St & 5 Ave,E 48 St & 3 Ave,Subscriber,Male,1976.0
6417646,2017-06-24 15:40:32,2017-06-24 15:45:39,307,5 Ave & 3 St,10 St & 7 Ave,Subscriber,Male,1969.0
5037632,2017-05-31 09:54:30,2017-05-31 10:06:51,740,W 20 St & 8 Ave,W 38 St & 8 Ave,Subscriber,Female,1961.0
5485053,2017-06-08 08:17:16,2017-06-08 08:38:20,1264,E 25 St & 1 Ave,South St & Whitehall St,Subscriber,Female,1980.0
1092422,2017-02-16 21:30:01,2017-02-16 21:36:09,368,Broadway & W 37 St,Pershing Square North,Subscriber,Male,1960.0
4111534,2017-05-11 18:32:13,2017-05-11 18:57:16,1503,Pershing Square North,Christopher St & Greenwich St,Subscriber,Male,1980.0
1914348,2017-03-20 13:05:17,2017-03-20 13:07:24,126,Broadway & E 14 St,W 13 St & 5 Ave,Subscriber,Male,1990.0
2842489,2017-04-15 12:50:41,2017-04-15 13:46:53,3371,Grand Army Plaza & Central Park S,5 Ave & E 73 St,Customer,,
2038093,2017-03-24 12:24:36,2017-03-24 12:33:25,528,Broadway & Battery Pl,West St & Chambers St,Subscriber,Male,1993.0
2091998,2017-03-26 10:20:49,2017-03-26 10:32:01,672,Hancock St & Bedford Ave,Baltic St & 5 Ave,Subscriber,Female,1990.0
1179078,2017-02-19 16:48:28,2017-02-19 16:53:50,321,Broadway & W 53 St,W 52 St & 5 Ave,Subscriber,Male,1989.0
5401232,2017-06-06 18:21:23,2017-06-06 18:27:29,366,Duane St & Greenwich St,Liberty St & Broadway,Subscriber,Male,1976.0
2710804,2017-04-12 18:38:32,2017-04-12 18:44:15,342,Bond St & Schermerhorn St,Bond St & Bergen St,Subscriber,Female,1989.0
3298535,2017-04-25 11:00:21,2017-04-25 11:07:04,402,E 39 St & 2 Ave,1 Ave & E 30 St,Subscriber,Male,1962.0
5538439,2017-06-08 22:43:22,2017-06-08 22:48:43,320,8 Ave & W 31 St,W 42 St & 8 Ave,Subscriber,Male,1983.0
4577904,2017-05-20 19:48:01,2017-05-20 20:03:18,916,Grand Army Plaza & Plaza St West,Monroe St & Tompkins Ave,Subscriber,Male,1984.0
4554935,2017-05-20 13:34:43,2017-05-20 14:12:14,2250,W 15 St & 7 Ave,Wythe Ave & Metropolitan Ave,Customer,,
3297167,2017-04-25 09:47:34,2017-04-25 10:01:33,839,E 76 St & 3 Ave,Broadway & W 53 St,Subscriber,,
5606389,2017-06-10 00:12:47,2017-06-10 00:17:30,282,Bayard St & Baxter St,Rivington St & Chrystie St,Subscriber,Male,1988.0
6729397,2017-06-29 16:34:53,2017-06-29 16:39:44,291,E 72 St & Park Ave,1 Ave & E 68 St,Subscriber,,
1582909,2017-03-02 17:19:26,2017-03-02 17:39:19,1193,E 24 St & Park Ave S,Jay St & Tech Pl,Subscriber,Male,1976.0
1977551,2017-03-22 09:45:33,2017-03-22 09:51:24,351,E 85 St & York Ave,E 72 St & York Ave,Subscriber,Male,1985.0
2687577,2017-04-12 10:27:32,2017-04-12 10:37:03,570,Pershing Square North,W 27 St & 7 Ave,Subscriber,Male,1960.0
1079972,2017-02-16 14:52:21,2017-02-16 14:58:08,346,W 18 St & 6 Ave,Greenwich Ave & Charles St,Subscriber,Female,1971.0
2005662,2017-03-23 11:51:19,2017-03-23 11:57:55,396,DeKalb Ave & Vanderbilt Ave,Lafayette Ave & Fort Greene Pl,Subscriber,Male,1975.0
4537482,2017-05-20 02:26:30,2017-05-20 02:34:17,466,Barrow St & Hudson St,Great Jones St,Subscriber,Male,1969.0
1826030,2017-03-10 22:07:51,2017-03-10 22:13:11,320,Court St & State St,Johnson St & Gold St,Subscriber,Male,1989.0
1726991,2017-03-08 08:51:48,2017-03-08 09:00:39,530,Amsterdam Ave & W 73 St,Broadway & W 51 St,Subscriber,Male,1988.0
3139791,2017-04-21 16:48:54,2017-04-21 16:55:06,372,E 47 St & Park Ave,FDR Drive & E 35 St,Subscriber,Male,1972.0
1676564,2017-03-06 16:46:17,2017-03-06 16:58:21,724,Cleveland Pl & Spring St,Canal St & Rutgers St,Customer,,
2720957,2017-04-12 21:50:35,2017-04-12 21:55:59,324,W 20 St & 11 Ave,W 17 St & 8 Ave,Subscriber,Female,1959.0
1431005,2017-02-26 15:39:59,2017-02-26 15:44:45,286,E 25 St & 2 Ave,E 32 St & Park Ave,Subscriber,Male,1972.0
1364912,2017-02-24 16:40:00,2017-02-24 16:47:13,433,Broadway & W 29 St,Pershing Square North,Subscriber,Male,1991.0
1031811,2017-02-14 22:17:07,2017-02-14 22:23:45,397,Canal St & Rutgers St,Cleveland Pl & Spring St,Subscriber,Male,1979.0
3430497,2017-04-28 15:35:01,2017-04-28 16:03:58,1737,Rivington St & Chrystie St,South St & Whitehall St,Customer,,
5601160,2017-06-09 20:48:42,2017-06-09 20:50:29,107,W 100 St & Broadway,W 100 St & Broadway,Customer,,
979726,2017-02-13 06:38:54,2017-02-13 06:42:49,235,DeKalb Ave & Vanderbilt Ave,DeKalb Ave & Hudson Ave,Subscriber,Female,1966.0
6150957,2017-06-20 09:14:14,2017-06-20 09:21:44,450,Barrow St & Hudson St,W 20 St & 7 Ave,Subscriber,Male,1968.0
6131821,2017-06-19 17:12:43,2017-06-19 17:16:29,226,E 2 St & 2 Ave,Allen St & Rivington St,Subscriber,Female,1990.0
5409743,2017-06-06 21:08:29,2017-06-06 21:18:10,580,Washington Pl & 6 Ave,Grand St & Elizabeth St,Subscriber,Male,1991.0
5529768,2017-06-08 19:20:05,2017-06-08 19:44:39,1473,Broadway & W 60 St,5 Ave & E 73 St,Customer,,
924925,2017-02-08 07:43:09,2017-02-08 07:52:23,554,Richardson St & N Henry St,Broadway & Roebling St,Subscriber,Female,1963.0
3767672,2017-05-04 15:04:36,2017-05-04 15:18:35,839,W 27 St & 10 Ave,E 39 St & 3 Ave,Subscriber,Male,1973.0
899197,2017-02-07 05:39:18,2017-02-07 05:50:57,699,W 78 St & Broadway,W 64 St & West End Ave,Subscriber,Female,1974.0
3269954,2017-04-24 17:12:08,2017-04-24 17:27:26,917,Broadway & E 22 St,Cleveland Pl & Spring St,Subscriber,Male,1974.0
4243745,2017-05-15 12:13:50,2017-05-15 12:27:49,839,8 Ave & W 52 St,Central Park West & W 76 St,Customer,,
1885200,2017-03-17 13:15:51,2017-03-17 13:20:46,295,Broadway & W 49 St,W 47 St & 10 Ave,Subscriber,Male,1975.0
4813225,2017-05-26 10:14:58,2017-05-26 10:19:00,241,W 13 St & 6 Ave,University Pl & E 8 St,Subscriber,Female,1994.0
4991144,2017-05-30 11:01:43,2017-05-30 11:13:10,686,E 72 St & Park Ave,Broadway & W 56 St,Subscriber,Female,1960.0
4758411,2017-05-24 16:50:58,2017-05-24 18:02:24,4285,E 40 St & 5 Ave,6 Ave & Canal St,Customer,,
4890798,2017-05-27 18:04:19,2017-05-27 18:09:05,285,Bergen St & Flatbush Ave,Berkeley Pl & 6 Ave,Subscriber,Male,1983.0
6066984,2017-06-18 13:32:50,2017-06-18 13:59:28,1598,W 13 St & 6 Ave,W 42 St & Dyer Ave,Subscriber,Female,1962.0
5439377,2017-06-07 13:48:40,2017-06-07 13:55:23,403,William St & Pine St,Leonard St & Church St,Subscriber,Male,1981.0
1154032,2017-02-19 04:07:30,2017-02-19 04:15:22,471,9 Ave & W 18 St,W 37 St & 10 Ave,Subscriber,Male,1983.0
4576356,2017-05-20 19:16:08,2017-05-20 19:34:49,1121,E 35 St & 3 Ave,W 43 St & 10 Ave,Subscriber,Male,1964.0
5400712,2017-06-06 18:15:54,2017-06-06 18:19:30,215,Fulton St & Adams St,Clark St & Henry St,Subscriber,Male,1966.0
2241465,2017-03-31 08:51:18,2017-03-31 09:31:07,2388,E 17 St & Broadway,E 40 St & 5 Ave,Subscriber,Male,1970.0
4430985,2017-05-18 11:30:36,2017-05-18 11:57:54,1638,E 58 St & 3 Ave,W 4 St & 7 Ave S,Subscriber,Female,1954.0
3440667,2017-04-28 17:31:57,2017-04-28 17:56:04,1447,West St & Chambers St,W 47 St & 10 Ave,Subscriber,Male,1983.0
4283598,2017-05-16 07:16:02,2017-05-16 07:53:06,2224,W 100 St & Broadway,E 106 St & Madison Ave,Customer,,
4619099,2017-05-21 16:30:43,2017-05-21 17:25:51,3308,7 St & 5 Ave,14 St & 5 Ave,Subscriber,Female,1993.0
1513186,2017-02-28 19:41:38,2017-02-28 19:42:42,63,Cleveland Pl & Spring St,Lafayette St & Jersey St,Subscriber,Male,1988.0
1051477,2017-02-15 15:55:04,2017-02-15 16:01:09,365,Riverside Dr & W 89 St,West End Ave & W 94 St,Subscriber,Male,1951.0
2395653,2017-04-05 09:48:08,2017-04-05 09:52:13,245,W 21 St & 6 Ave,E 17 St & Broadway,Subscriber,Male,1985.0
6411717,2017-06-24 14:21:29,2017-06-24 14:30:06,517,Broadway & W 36 St,W 21 St & 6 Ave,Customer,Male,1971.0
5747296,2017-06-12 16:58:26,2017-06-12 17:06:42,495,E 51 St & Lexington Ave,Broadway & W 32 St,Subscriber,Male,1975.0
2921420,2017-04-17 07:03:46,2017-04-17 07:26:33,1366,E 4 St & 2 Ave,W 52 St & 6 Ave,Subscriber,Male,1957.0
4086704,2017-05-11 11:44:06,2017-05-11 11:52:40,513,W 25 St & 6 Ave,2 Ave & E 31 St,Subscriber,Male,1980.0
1101514,2017-02-17 09:41:12,2017-02-17 09:50:55,583,W 38 St & 8 Ave,2 Ave & E 31 St,Subscriber,Male,1984.0
1686247,2017-03-06 19:53:00,2017-03-06 20:00:16,435,E 17 St & Broadway,W 13 St & Hudson St,Subscriber,Male,1974.0
1620252,2017-03-03 18:19:12,2017-03-03 18:33:29,856,W 20 St & 11 Ave,West St & Chambers St,Subscriber,Male,1976.0
1002284,2017-02-13 22:24:35,2017-02-13 22:30:40,365,Lexington Ave & E 29 St,E 13 St & Avenue A,Subscriber,Male,1993.0
4882373,2017-05-27 15:49:36,2017-05-27 15:57:25,469,MacDougal St & Washington Sq,W Broadway & Spring St,Customer,,
2492122,2017-04-08 11:45:45,2017-04-08 11:49:50,244,6 Ave & 9 St,3 Ave & 14 St,Subscriber,Male,1977.0
2441608,2017-04-06 18:32:42,2017-04-06 18:39:43,421,9 Ave & W 45 St,9 Ave & W 28 St,Subscriber,Male,1978.0
1556282,2017-03-01 21:13:50,2017-03-01 21:35:06,1276,Amsterdam Ave & W 73 St,E 109 St & 3 Ave,Subscriber,Female,1992.0
2366399,2017-04-04 15:41:25,2017-04-04 15:53:45,739,8 Ave & W 31 St,Broadway & W 60 St,Subscriber,Male,1990.0
2460946,2017-04-07 10:43:18,2017-04-07 11:02:21,1142,W 17 St & 8 Ave,Broadway & W 58 St,Subscriber,Female,1963.0
1850204,2017-03-12 16:31:11,2017-03-12 16:36:36,324,Allen St & Rivington St,Cooper Square & E 7 St,Subscriber,Male,1990.0
6339966,2017-06-23 07:15:45,2017-06-23 07:20:37,292,Lexington Ave & E 24 St,E 17 St & Broadway,Subscriber,Male,1988.0
5509503,2017-06-08 15:34:45,2017-06-08 15:42:50,484,Berkeley Pl & 7 Ave,14 St & 7 Ave,Subscriber,Male,1975.0
4146017,2017-05-12 12:36:02,2017-05-12 12:50:25,862,Amsterdam Ave & W 82 St,W 106 St & Amsterdam Ave,Subscriber,Male,1952.0
1424396,2017-02-26 12:52:33,2017-02-26 13:02:15,582,Reed St & Van Brunt St,Congress St & Clinton St,Subscriber,Male,1979.0
5287114,2017-06-04 11:37:56,2017-06-04 12:01:07,1390,W 106 St & Central Park West,Central Park West & W 85 St,Customer,,
839689,2017-02-04 16:51:21,2017-02-04 16:57:49,387,W 13 St & 6 Ave,E 19 St & 3 Ave,Subscriber,Male,1958.0
4127018,2017-05-12 07:08:12,2017-05-12 07:10:44,151,E 47 St & 2 Ave,E 47 St & Park Ave,Subscriber,Male,1991.0
1768548,2017-03-09 08:07:08,2017-03-09 08:28:37,1288,2 Ave  & E 104 St,E 55 St & 3 Ave,Subscriber,Male,1985.0
3041375,2017-04-19 10:25:01,2017-04-19 11:08:46,2625,Putnam Ave & Throop Ave,11 Ave & W 27 St,Subscriber,Male,1973.0
5685273,2017-06-11 14:14:13,2017-06-11 14:25:22,668,E 2 St & Avenue C,E 15 St & 3 Ave,Subscriber,Male,1975.0
6074657,2017-06-18 15:25:39,2017-06-18 15:27:13,94,W 34 St & 11 Ave,W 34 St & 11 Ave,Customer,Female,1959.0
1049032,2017-02-15 14:22:47,2017-02-15 14:32:06,558,1 Ave & E 30 St,W 31 St & 7 Ave,Subscriber,Male,1971.0
5344536,2017-06-05 16:04:57,2017-06-05 16:28:58,1440,West Thames St,E 16 St & 5 Ave,Subscriber,Male,1987.0
5808215,2017-06-13 17:06:36,2017-06-13 17:15:28,532,E 48 St & 5 Ave,E 33 St & 5 Ave,Subscriber,Male,1982.0
961151,2017-02-08 21:50:42,2017-02-08 22:31:07,2424,Duane St & Greenwich St,Queens Plaza North & Crescent St,Subscriber,Male,1987.0
4669702,2017-05-23 07:56:08,2017-05-23 08:02:32,384,Lafayette Ave & St James Pl,Bond St & Fulton St,Subscriber,Male,1990.0
294822,2017-01-14 22:08:23,2017-01-14 22:12:46,262,E 3 St & 1 Ave,E 5 St & Avenue C,Subscriber,Female,1992.0
2127700,2017-03-27 18:39:07,2017-03-27 19:00:13,1265,Myrtle Ave & Lewis Ave,Allen St & Stanton St,Subscriber,Male,1986.0
2196608,2017-03-29 20:54:18,2017-03-29 21:00:15,357,W 92 St & Broadway,W 100 St & Manhattan Ave,Subscriber,Male,1987.0
2723686,2017-04-13 01:07:06,2017-04-13 01:25:01,1075,E 88 St & 1 Ave,E 88 St & 1 Ave,Subscriber,Male,1993.0
227939,2017-01-12 15:16:40,2017-01-12 15:33:18,997,W 49 St & 8 Ave,W 21 St & 6 Ave,Subscriber,Male,1967.0
6364976,2017-06-23 14:51:25,2017-06-23 14:56:49,323,Bergen St & Smith St,Columbia St & Kane St,Subscriber,Male,1964.0
4050241,2017-05-10 18:05:13,2017-05-10 18:07:20,126,Broad St & Bridge St,William St & Pine St,Subscriber,Male,1983.0
44646,2017-01-04 08:28:20,2017-01-04 08:37:46,565,E 6 St & Avenue B,E 17 St & Broadway,Subscriber,Male,1985.0
2884426,2017-04-16 12:34:50,2017-04-16 12:42:30,459,Cliff St & Fulton St,St James Pl & Oliver St,Subscriber,Male,1994.0
469466,2017-01-21 17:20:00,2017-01-21 17:22:57,176,E 33 St & 2 Ave,Lexington Ave & E 29 St,Subscriber,Male,1990.0
3201556,2017-04-23 11:56:29,2017-04-23 11:57:53,84,Greenwich St & Hubert St,Greenwich St & Hubert St,Subscriber,Female,1987.0
2906024,2017-04-16 17:38:05,2017-04-16 17:49:07,661,W 41 St & 8 Ave,W 59 St & 10 Ave,Subscriber,Male,1967.0
5530684,2017-06-08 19:32:24,2017-06-08 19:35:23,179,E 20 St & 2 Ave,E 15 St & 3 Ave,Subscriber,Male,1990.0
2830714,2017-04-15 08:24:11,2017-04-15 08:35:02,650,Greenwich St & Hubert St,West St & Chambers St,Subscriber,Male,1969.0
255266,2017-01-13 08:47:20,2017-01-13 09:07:19,1199,Plaza St West & Flatbush Ave,Front St & Washington St,Subscriber,Male,1981.0
5252325,2017-06-03 16:19:42,2017-06-03 16:43:34,1431,Macon St & Nostrand Ave,Congress St & Clinton St,Subscriber,Female,1984.0
550498,2017-01-25 17:37:24,2017-01-25 17:59:12,1307,LaGuardia Pl & W 3 St,S 5 Pl & S 4 St,Subscriber,Male,1956.0
4732789,2017-05-24 08:43:37,2017-05-24 08:57:59,861,E 14 St & Avenue B,Mercer St & Spring St,Subscriber,Female,1992.0
3999358,2017-05-09 19:09:30,2017-05-09 19:16:26,416,Vernon Blvd & 50 Ave,Greenpoint Ave & Manhattan Ave,Subscriber,Male,1989.0
4751670,2017-05-24 14:51:29,2017-05-24 14:54:23,174,E 55 St & 3 Ave,E 58 St & 1 Ave,Subscriber,Male,1978.0
6554134,2017-06-26 20:21:49,2017-06-26 20:30:23,513,St James Pl & Oliver St,Norfolk St & Broome St,Subscriber,Female,1988.0
1262040,2017-02-22 08:45:30,2017-02-22 08:56:04,633,1 Ave & E 62 St,E 91 St & 2 Ave,Subscriber,Male,1975.0
1494065,2017-02-28 12:55:12,2017-02-28 13:00:50,337,E 47 St & 2 Ave,E 58 St & 3 Ave,Subscriber,Male,1990.0
953285,2017-02-08 18:21:31,2017-02-08 18:40:39,1148,W 38 St & 8 Ave,1 Ave & E 18 St,Subscriber,Male,1993.0
2770573,2017-04-13 20:00:27,2017-04-13 20:21:03,1236,Lispenard St & Broadway,Metropolitan Ave & Bedford Ave,Subscriber,Male,1978.0
1323564,2017-02-23 18:06:40,2017-02-23 19:07:22,3641,Columbus Ave & W 72 St,Central Park S & 6 Ave,Customer,,
6611917,2017-06-27 18:53:13,2017-06-27 18:59:10,357,6 Ave & 12 St,Carroll St & 6 Ave,Subscriber,Female,1965.0
5097757,2017-06-01 09:00:38,2017-06-01 09:09:08,509,St Marks Pl & 2 Ave,Lexington Ave & E 24 St,Subscriber,Male,1992.0
2486286,2017-04-08 08:29:52,2017-04-08 08:34:29,276,Fulton St & Washington Ave,S Portland Ave & Hanson Pl,Subscriber,Female,1986.0
4627439,2017-05-21 18:12:10,2017-05-21 18:21:16,546,2 Ave & E 31 St,E 15 St & 3 Ave,Subscriber,Female,1957.0
2536411,2017-04-09 13:41:47,2017-04-09 15:40:08,7100,3 St & Hoyt St,Henry St & Degraw St,Customer,Male,1983.0
5454430,2017-06-07 17:36:57,2017-06-07 17:48:03,665,Greenwich Ave & 8 Ave,W 38 St & 8 Ave,Subscriber,Male,1983.0
4921230,2017-05-28 14:05:47,2017-05-28 14:26:37,1249,5 Ave & E 88 St,Central Park West & W 72 St,Customer,,
6118351,2017-06-19 11:51:38,2017-06-19 11:56:20,281,Cooper Square & E 7 St,E 19 St & 3 Ave,Subscriber,Female,1992.0
5961066,2017-06-16 06:40:07,2017-06-16 06:46:43,396,Washington Ave & Greene Ave,DeKalb Ave & Hudson Ave,Subscriber,Male,1958.0
4660663,2017-05-22 20:57:19,2017-05-22 21:02:11,292,Scholes St & Manhattan Ave,S 4 St & Rodney St,Subscriber,Male,1992.0
2794256,2017-04-14 12:46:59,2017-04-14 12:59:19,740,W 84 St & Columbus Ave,Central Park West & W 68 St,Subscriber,Male,1964.0
2996479,2017-04-18 13:50:30,2017-04-18 13:55:08,278,Grand St & Greene St,Reade St & Broadway,Subscriber,Male,1988.0
587238,2017-01-26 18:15:52,2017-01-26 18:40:44,1492,Little West St & 1 Pl,E 14 St & Avenue B,Subscriber,Male,1989.0
1619231,2017-03-03 17:59:28,2017-03-03 18:40:50,2482,W 44 St & 5 Ave,McKibbin St & Manhattan Ave,Subscriber,Female,1984.0
361332,2017-01-18 08:43:11,2017-01-18 09:13:51,1839,Montague St & Clinton St,Water - Whitehall Plaza,Subscriber,Male,1970.0
3905575,2017-05-08 07:58:23,2017-05-08 08:03:13,290,Centre St & Chambers St,Franklin St & W Broadway,Subscriber,Male,1978.0
6432008,2017-06-24 19:00:49,2017-06-24 19:06:30,341,8 Ave & W 16 St,W 20 St & 11 Ave,Subscriber,Male,1970.0
