,Start Time,End Time,Trip Duration,Start Station,End Station,User Type
805965,2017-04-13 10:40:17,2017-04-13 10:55:44,926.921,18th & M St NW,10th & Florida Ave NW,Subscriber
1506771,2017-06-12 07:56:00,2017-06-12 08:09:02,781.972,15th & P St NW,25th St & Pennsylvania Ave NW,Subscriber
1140358,2017-05-13 12:19:07,2017-05-13 12:32:49,821.82,Lincoln Memorial,Jefferson Memorial,Customer
205635,2017-02-05 16:20:00,2017-02-05 16:26:00,351.837,15th & East Capitol St NE,Maryland Ave & E St NE,Subscriber
230005,2017-02-08 13:09:00,2017-02-08 13:45:00,2184.174,Henry Bacon Dr & Lincoln Memorial Circle NW,10th St & Constitution Ave NW,Customer
212489,2017-02-06 17:00:00,2017-02-06 17:22:00,1302.3110000000001,Metro Center / 12th & G St NW,Connecticut Ave & Tilden St NW,Subscriber
1572837,2017-06-17 09:42:39,2017-06-17 09:48:29,349.94300000000004,15th & East Capitol St NE,Maryland Ave & E St NE,Subscriber
882706,2017-04-19 06:19:30,2017-04-19 06:24:20,290.41900000000004,Thomas Circle,Massachusetts Ave & Dupont Circle NW,Subscriber
35363,2017-01-09 17:39:00,2017-01-09 17:52:00,774.492,20th & E St NW,10th & K St NW,Subscriber
1440887,2017-06-07 08:37:16,2017-06-07 08:51:36,860.2660000000001,L'Enfant Plaza / 7th & C St SW,17th & K St NW / Farragut Square,Subscriber
997693,2017-04-29 12:03:08,2017-04-29 12:27:32,1463.93,10th & E St NW,Independence Ave & L'Enfant Plaza SW/DOE,Customer
97361,2017-01-19 18:49:00,2017-01-19 18:58:00,521.961,20th St & Virginia Ave NW,20th & O St NW / Dupont South,Subscriber
1323132,2017-05-29 06:12:13,2017-05-29 06:34:19,1325.7979999999998,23rd & E St NW ,34th & Water St NW,Customer
622642,2017-03-29 09:47:00,2017-03-29 10:08:00,1230.2089999999998,Eads St & 15th St S,Jefferson Memorial,Subscriber
655600,2017-04-01 11:46:50,2017-04-01 12:07:02,1212.218,Massachusetts Ave & Dupont Circle NW,3rd & H St NE,Subscriber
715173,2017-04-07 04:02:16,2017-04-07 04:26:40,1464.7979999999998,Jefferson Dr & 14th St SW,Washington & Independence Ave SW/HHS,Customer
624127,2017-03-29 12:53:00,2017-03-29 12:54:00,63.645,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Customer
993078,2017-04-29 08:31:11,2017-04-29 08:35:46,275.454,Eastern Market Metro / Pennsylvania Ave & 7th St SE,1st & K St SE,Subscriber
403501,2017-03-01 09:03:00,2017-03-01 09:29:00,1566.6370000000002,4th & W St NE,C & O Canal & Wisconsin Ave NW,Subscriber
97336,2017-01-19 18:47:00,2017-01-19 18:54:00,386.18300000000005,19th & L St NW,18th & R St NW,Subscriber
347429,2017-02-23 08:13:00,2017-02-23 08:21:00,436.652,13th & D St NE,Columbus Circle / Union Station,Subscriber
827128,2017-04-15 03:02:34,2017-04-15 05:16:06,8012.172,Ohio Dr & West Basin Dr SW / MLK & FDR Memorials,Columbus Circle / Union Station,Customer
327150,2017-02-20 21:51:00,2017-02-20 22:14:00,1371.3829999999998,Pentagon City Metro / 12th & S Hayes St,Columbia Pike & S Orme St,Customer
274469,2017-02-15 08:25:00,2017-02-15 08:30:00,317.093,M St & Pennsylvania Ave NW,Kennedy Center,Subscriber
1450237,2017-06-08 06:42:11,2017-06-08 07:02:43,1232.3010000000002,1st & O St NW,4th & E St SW,Subscriber
388754,2017-02-27 14:35:00,2017-02-27 14:42:00,419.292,10th & Florida Ave NW,8th & O St NW,Customer
78055,2017-01-16 20:00:00,2017-01-16 20:14:00,810.168,18th & R St NW,5th & K St NW,Subscriber
538907,2017-03-21 07:16:00,2017-03-21 07:25:00,496.86199999999997,18th St & Wyoming Ave NW,18th & M St NW,Subscriber
1713201,2017-06-28 05:39:54,2017-06-28 05:58:34,1119.913,Metro Center / 12th & G St NW,Metro Center / 12th & G St NW,Subscriber
161447,2017-01-29 21:15:00,2017-01-29 21:30:00,912.873,USDA / 12th & Independence Ave SW,14th & R St NW,Subscriber
1232421,2017-05-21 01:01:51,2017-05-21 01:10:01,489.912,Rhode Island & Connecticut Ave NW,25th St & Pennsylvania Ave NW,Customer
797561,2017-04-13 05:43:51,2017-04-13 06:08:08,1457.845,23rd & Crystal Dr,Washington Blvd & Walter Reed Dr ,Subscriber
201159,2017-02-04 18:10:00,2017-02-04 18:25:00,948.602,4th St & Madison Dr NW,15th & P St NW,Subscriber
886261,2017-04-19 08:34:54,2017-04-19 08:40:00,306.064,Massachusetts Ave & Dupont Circle NW,15th & P St NW,Subscriber
402503,2017-03-01 08:06:00,2017-03-01 08:09:00,163.475,20th St & Florida Ave NW,New Hampshire Ave & T St NW,Subscriber
1418041,2017-06-06 01:59:05,2017-06-06 02:06:48,462.17699999999996,8th & O St NW,Thomas Circle,Subscriber
1594657,2017-06-19 08:57:40,2017-06-19 09:04:11,391.407,Connecticut Ave & R St NW,Rhode Island & Connecticut Ave NW,Subscriber
399513,2017-02-28 16:56:00,2017-02-28 17:02:00,363.241,14th & L St NW,14th & V St NW,Subscriber
1740723,2017-06-30 04:40:48,2017-06-30 04:54:49,841.3810000000001,17th St & Massachusetts Ave NW,1st & H St NW,Customer
282449,2017-02-16 09:19:00,2017-02-16 09:26:00,419.37699999999995,18th & R St NW,Thomas Circle,Subscriber
1592814,2017-06-19 07:48:47,2017-06-19 07:57:25,517.8919999999999,Jefferson Dr & 14th St SW,17th & G St NW,Subscriber
1666094,2017-06-25 01:12:12,2017-06-25 01:55:38,2605.445,M St & Pennsylvania Ave NW,New York Ave & 15th St NW,Customer
1093800,2017-05-08 09:17:22,2017-05-08 10:23:43,3980.772,Eads St & 15th St S,Eads St & 15th St S,Customer
666716,2017-04-02 09:35:06,2017-04-02 09:42:09,422.37,11th & M St NW,5th & K St NW,Subscriber
369475,2017-02-24 20:22:00,2017-02-24 20:27:00,309.572,Takoma Metro,Carroll & Ethan Allen Ave,Subscriber
808361,2017-04-14 01:22:39,2017-04-14 03:02:13,5973.345,22nd St & Constitution Ave NW,Calvert St & Woodley Pl NW,Customer
1420468,2017-06-06 05:02:43,2017-06-06 05:16:25,821.1310000000001,3rd & G St SE,11th & H St NE,Subscriber
701955,2017-04-05 07:36:47,2017-04-05 07:52:46,958.561,Ballenger Ave & Dulaney St,Mount Vernon Ave & E Del Ray Ave,Subscriber
1480118,2017-06-10 07:40:17,2017-06-10 07:51:31,674.4,17th St & Independence Ave SW,Jefferson Memorial,Customer
470681,2017-03-09 16:48:00,2017-03-09 16:53:00,256.921,Calvert St & Woodley Pl NW,Columbia Rd & Belmont St NW,Subscriber
1739548,2017-06-30 03:30:40,2017-06-30 03:40:10,570.732,Adams Mill & Columbia Rd NW,Massachusetts Ave & Dupont Circle NW,Customer
1227433,2017-05-20 08:52:00,2017-05-20 08:58:55,415.81,1st & Rhode Island Ave NW,14th & Rhode Island Ave NW,Subscriber
1591542,2017-06-19 06:53:53,2017-06-19 06:57:53,240.261,New Hampshire Ave & 24th St NW,21st & M St NW,Subscriber
681753,2017-04-04 01:31:09,2017-04-04 01:50:11,1142.032,Lincoln Memorial,Iwo Jima Memorial/N Meade & 14th St N,Customer
427567,2017-03-04 14:27:00,2017-03-04 14:42:00,905.309,5th & K St NW,4th & East Capitol St NE,Subscriber
708625,2017-04-06 05:16:32,2017-04-06 05:24:30,478.19199999999995,23rd & E St NW ,24th & N St NW,Subscriber
1692769,2017-06-26 11:35:24,2017-06-26 11:58:23,1378.77,Potomac Ave & Main Line Blvd,Potomac Ave & Main Line Blvd,Subscriber
1014796,2017-05-01 04:34:03,2017-05-01 04:46:18,735.462,New York Ave & 15th St NW,14th & V St NW,Subscriber
54198,2017-01-12 15:40:00,2017-01-12 15:53:00,829.8689999999999,1st & H St NW,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Subscriber
535920,2017-03-20 18:04:00,2017-03-20 18:21:00,1047.621,Metro Center / 12th & G St NW,13th & H St NE,Subscriber
1341619,2017-05-31 03:22:32,2017-05-31 03:32:21,588.86,16th & R St NW,13th St & New York Ave NW,Subscriber
1013593,2017-05-01 02:44:24,2017-05-01 03:01:06,1001.99,8th & H St NW,13th & D St NE,Subscriber
697816,2017-04-05 05:20:09,2017-04-05 05:30:27,618.309,Fort Totten Metro,5th & Kennedy St NW,Subscriber
1590087,2017-06-19 05:26:37,2017-06-19 05:36:05,567.391,Connecticut Ave & R St NW,US Dept of State / Virginia Ave & 21st St NW,Subscriber
405224,2017-03-01 14:06:00,2017-03-01 14:22:00,966.6439999999999,7th & F St NW/Portrait Gallery,1st & M St NE,Subscriber
1458009,2017-06-08 12:48:17,2017-06-08 12:54:38,380.969,Potomac & Pennsylvania Ave SE,Eastern Market / 7th & North Carolina Ave SE,Subscriber
894829,2017-04-20 06:03:32,2017-04-20 06:16:05,753.2489999999999,14th & L St NW,8th & D St NW,Customer
477957,2017-03-10 12:30:00,2017-03-10 12:40:00,620.124,US Dept of State / Virginia Ave & 21st St NW,Independence Ave & L'Enfant Plaza SW/DOE,Subscriber
1716324,2017-06-28 07:14:51,2017-06-28 07:33:01,1089.265,New Hampshire Ave & 24th St NW,16th & Harvard St NW,Customer
1097482,2017-05-09 03:47:23,2017-05-09 04:10:10,1366.539,Jefferson Memorial,Potomac & Swann Ave,Subscriber
569428,2017-03-24 14:35:00,2017-03-24 14:55:00,1223.9080000000001,14th & Upshur St NW,14th & Rhode Island Ave NW,Subscriber
1488210,2017-06-11 01:39:32,2017-06-11 01:43:52,260.182,Eastern Market Metro / Pennsylvania Ave & 7th St SE,3rd St & Pennsylvania Ave SE,Subscriber
81867,2017-01-17 17:26:00,2017-01-17 17:38:00,709.41,18th St & Pennsylvania Ave NW,10th St & Constitution Ave NW,Subscriber
1622816,2017-06-21 09:34:16,2017-06-21 09:40:34,377.73900000000003,Crystal City Metro / 18th & Bell St,Pentagon City Metro / 12th & S Hayes St,Subscriber
299068,2017-02-18 14:31:00,2017-02-18 15:36:00,3898.487,Lee Hwy & N Monroe St,Lee Hwy & N Monroe St,Customer
1662572,2017-06-24 10:33:30,2017-06-24 10:37:16,226.676,15th & P St NW,11th & O St NW,Subscriber
297608,2017-02-18 13:18:00,2017-02-18 13:42:00,1435.6129999999998,Metro Center / 12th & G St NW,25th St & Pennsylvania Ave NW,Customer
1625089,2017-06-21 12:29:08,2017-06-21 12:33:34,265.535,1st & K St SE,1st & D St SE,Subscriber
372941,2017-02-25 11:16:00,2017-02-25 11:36:00,1180.031,18th & R St NW,Massachusetts Ave & Dupont Circle NW,Customer
1318782,2017-05-29 02:21:09,2017-05-29 02:29:24,494.365,Oklahoma Ave & D St NE,13th & D St NE,Subscriber
798223,2017-04-13 06:03:22,2017-04-13 06:13:39,617.112,11th & Kenyon St NW,California St & Florida Ave NW,Subscriber
1354001,2017-06-01 03:26:54,2017-06-01 03:51:36,1481.785,4th St & Madison Dr NW,21st & I St NW,Customer
1432302,2017-06-07 02:17:43,2017-06-07 02:43:34,1551.461,Massachusetts Ave & Dupont Circle NW,Massachusetts Ave & Dupont Circle NW,Customer
736750,2017-04-09 02:34:25,2017-04-09 03:40:11,3945.752,17th St & Independence Ave SW,North Capitol St & F St NW,Customer
549582,2017-03-22 07:20:00,2017-03-22 07:34:00,797.5239999999999,Columbus Circle / Union Station,18th & C St NW,Subscriber
243756,2017-02-10 11:18:00,2017-02-10 12:13:00,3280.638,20th & L St NW,17th & G St NW,Subscriber
518094,2017-03-18 13:40:00,2017-03-18 15:22:00,6142.134,8th & East Capitol St NE,3rd & D St SE,Customer
774480,2017-04-11 08:56:31,2017-04-11 09:02:58,386.37699999999995,21st & I St NW,17th St & Massachusetts Ave NW,Subscriber
1215685,2017-05-19 09:39:35,2017-05-19 10:02:24,1368.5970000000002,23rd & E St NW ,8th & D St NW,Subscriber
1355388,2017-06-01 04:57:19,2017-06-01 05:17:32,1213.211,North Capitol St & F St NW,Thomas Circle,Customer
786745,2017-04-12 07:42:03,2017-04-12 07:47:12,308.736,22nd & P ST NW,19th & L St NW,Subscriber
835110,2017-04-15 08:54:01,2017-04-15 09:23:18,1757.1470000000002,18th St & Wyoming Ave NW,15th & Euclid St  NW,Subscriber
430227,2017-03-04 23:55:00,2017-03-05 00:36:00,2465.616,10th St & Constitution Ave NW,Lincoln Memorial,Customer
387116,2017-02-27 09:12:00,2017-02-27 09:23:00,603.308,1st & M St NE,4th & D St NW / Judiciary Square,Subscriber
1119559,2017-05-10 09:50:42,2017-05-10 09:55:06,263.607,19th St & Pennsylvania Ave NW,21st & I St NW,Subscriber
1144611,2017-05-14 03:53:40,2017-05-14 04:40:41,2820.434,11th & S St NW,Georgetown Harbor / 30th St NW,Customer
1533793,2017-06-14 08:43:38,2017-06-14 09:07:33,1434.2120000000002,18th St & Wyoming Ave NW,14th & R St NW,Customer
1686664,2017-06-26 07:04:06,2017-06-26 07:16:06,720.703,Clarendon Blvd & Pierce St,Fairfax Dr & Kenmore St,Subscriber
1031663,2017-05-02 07:44:14,2017-05-02 08:14:35,1821.1429999999998,Crystal City Metro / 18th & Bell St,4th & D St NW / Judiciary Square,Subscriber
1371512,2017-06-02 06:05:15,2017-06-02 06:09:04,229.084,14th & Irving St NW,14th & Belmont St NW,Subscriber
222643,2017-02-07 17:44:00,2017-02-07 18:00:00,951.1460000000001,15th & K St NW,Lincoln Memorial,Subscriber
1215420,2017-05-19 09:23:53,2017-05-19 09:49:53,1560.745,Kennedy Center,10th St & Constitution Ave NW,Customer
1690588,2017-06-26 09:04:42,2017-06-26 09:26:01,1279.756,8th & H St NW,M St & Pennsylvania Ave NW,Subscriber
1624837,2017-06-21 12:07:45,2017-06-21 12:23:59,973.797,14th & D St NW / Ronald Reagan Building,Jefferson Dr & 14th St SW,Customer
987371,2017-04-29 03:13:01,2017-04-29 03:24:51,710.11,2nd St & Massachusetts Ave NE,3rd St & Pennsylvania Ave SE,Customer
127152,2017-01-25 06:46:00,2017-01-25 07:00:00,873.584,15th St & Massachusetts Ave SE,North Capitol St & G Pl NE,Subscriber
1075894,2017-05-07 02:05:57,2017-05-07 02:26:50,1253.36,East Falls Church Metro/Sycamore St & 19th St N,East Falls Church Metro/Sycamore St & 19th St N,Subscriber
845023,2017-04-16 04:34:20,2017-04-16 04:42:00,460.87,14th & Belmont St NW,Park Rd & Holmead Pl NW,Subscriber
784195,2017-04-12 06:23:48,2017-04-12 06:56:03,1934.433,18th & Eads St.,Market Square / King St & Royal St,Subscriber
128275,2017-01-25 08:16:00,2017-01-25 08:31:00,917.346,D St & Maryland Ave NE,USDA / 12th & Independence Ave SW,Subscriber
1562015,2017-06-16 10:43:58,2017-06-16 10:57:18,799.578,Independence Ave & L'Enfant Plaza SW/DOE,Jefferson Dr & 14th St SW,Customer
467205,2017-03-09 11:50:00,2017-03-09 11:56:00,328.7,Rhode Island Ave & V St NE,1st & Rhode Island Ave NW,Subscriber
1339666,2017-05-30 11:44:33,2017-05-30 11:55:59,686.082,1st & H St NW,4th & E St SW,Subscriber
1350751,2017-05-31 10:15:50,2017-05-31 10:22:35,405.47900000000004,North Capitol St & F St NW,5th St & Massachusetts Ave NW,Customer
172985,2017-01-31 18:20:00,2017-01-31 18:24:00,193.826,Takoma Metro,Philadelphia & Maple Ave,Subscriber
1746367,2017-06-30 08:18:23,2017-06-30 08:51:16,1972.8120000000001,Lincoln Memorial,New York Ave & 15th St NW,Customer
936805,2017-04-25 03:04:51,2017-04-25 03:27:12,1340.3670000000002,13th & H St NE,8th & O St NW,Subscriber
649294,2017-04-01 03:42:02,2017-04-01 03:57:34,932.063,5th & F St NW,14th & R St NW,Subscriber
596707,2017-03-26 17:58:00,2017-03-26 18:01:00,142.982,Clarendon Blvd & Pierce St,Rosslyn Metro / Wilson Blvd & Ft Myer Dr,Subscriber
1648819,2017-06-23 09:43:00,2017-06-23 09:55:53,773.377,Bethesda Ave & Arlington Rd,Norfolk Ave & Fairmont St,Subscriber
1683769,2017-06-26 05:33:54,2017-06-26 05:41:11,436.699,20th St & Florida Ave NW,Adams Mill & Columbia Rd NW,Subscriber
755997,2017-04-10 06:45:15,2017-04-10 07:02:19,1023.2769999999999,21st & M St NW,14th & R St NW,Subscriber
913717,2017-04-21 10:51:08,2017-04-21 11:08:02,1014.245,21st & I St NW,12th & U St NW,Subscriber
1595607,2017-06-19 10:03:02,2017-06-19 10:14:43,701.4010000000001,D St & Maryland Ave NE,Eastern Market Metro / Pennsylvania Ave & 7th St SE,Subscriber
503181,2017-03-16 07:47:00,2017-03-16 07:55:00,490.009,Convention Center / 7th & M St NW,17th St & Massachusetts Ave NW,Subscriber
599062,2017-03-27 08:26:00,2017-03-27 09:31:00,3899.2470000000003,Smithsonian-National Mall / Jefferson Dr & 12th St SW,Lincoln Memorial,Customer
619292,2017-03-28 22:04:00,2017-03-28 22:17:00,790.9110000000001,4th & E St SW,8th & O St NW,Subscriber
1160416,2017-05-15 07:03:13,2017-05-15 07:14:15,662.582,3rd & H St NE,Washington & Independence Ave SW/HHS,Subscriber
184241,2017-02-02 08:08:00,2017-02-02 08:28:00,1171.297,Lincoln Memorial,6th St & Indiana Ave NW,Subscriber
563465,2017-03-23 17:56:00,2017-03-23 18:18:00,1320.481,Wisconsin Ave & O St NW,Massachusetts Ave & Dupont Circle NW,Customer
578816,2017-03-25 12:06:00,2017-03-25 12:12:00,342.913,16th & Harvard St NW,15th & Euclid St  NW,Subscriber
681260,2017-04-03 12:42:11,2017-04-03 01:07:12,1501.535,20th & O St NW / Dupont South,14th St & Spring Rd NW,Subscriber
101989,2017-01-20 15:14:00,2017-01-20 15:36:00,1304.673,19th & East Capitol St SE,8th & H St NW,Subscriber
1478071,2017-06-10 05:35:53,2017-06-10 06:18:20,2547.159,Jefferson Dr & 14th St SW,Jefferson Dr & 14th St SW,Customer
1433597,2017-06-07 04:23:31,2017-06-07 04:30:18,406.533,17th & G St NW,14th & G St NW,Subscriber
798109,2017-04-13 05:59:09,2017-04-13 06:03:23,254.157,10th & U St NW,14th & V St NW,Subscriber
305205,2017-02-19 05:43:00,2017-02-19 05:44:00,72.431,Neal St & Trinidad Ave NE,Neal St & Trinidad Ave NE,Subscriber
352232,2017-02-23 16:17:00,2017-02-23 17:21:00,3857.9509999999996,Jefferson Memorial,Jefferson Memorial,Customer
1560710,2017-06-16 09:04:57,2017-06-16 09:12:00,423.251,Eastern Market Metro / Pennsylvania Ave & 7th St SE,3rd St & Pennsylvania Ave SE,Subscriber
605155,2017-03-27 17:49:00,2017-03-27 18:52:00,3744.865,New York Ave & 15th St NW,14th St & New York Ave NW,Customer
727341,2017-04-08 05:34:40,2017-04-08 05:50:08,928.255,4th & C St SW,8th & F St NW,Customer
1137800,2017-05-13 08:43:25,2017-05-13 08:49:56,390.226,M St & Delaware Ave NE,5th St & Massachusetts Ave NW,Subscriber
1378801,2017-06-02 11:12:01,2017-06-02 11:30:23,1101.6760000000002,20th St & Florida Ave NW,8th & F St NW,Subscriber
349241,2017-02-23 10:53:00,2017-02-23 11:08:00,896.711,Lincoln Memorial,Jefferson Memorial,Customer
626970,2017-03-29 16:49:00,2017-03-29 17:01:00,682.592,Washington & Independence Ave SW/HHS,D St & Maryland Ave NE,Subscriber
1739817,2017-06-30 03:48:43,2017-06-30 03:54:56,373.49800000000005,21st St & Constitution Ave NW,14th & D St NW / Ronald Reagan Building,Subscriber
190876,2017-02-03 06:22:00,2017-02-03 06:27:00,262.20799999999997,6th & H St NE,Columbus Circle / Union Station,Subscriber
1430031,2017-06-06 10:35:32,2017-06-06 10:59:51,1458.6660000000002,1st & D St SE,Jefferson Dr & 14th St SW,Subscriber
1068116,2017-05-05 10:41:23,2017-05-05 10:45:28,245.065,King St Metro North / Cameron St,King St & Patrick St,Subscriber
1100683,2017-05-09 06:12:02,2017-05-09 06:36:02,1440.245,Potomac & M St NW,6th & K St NE,Subscriber
165391,2017-01-30 17:54:00,2017-01-30 17:58:00,273.702,7th & R St NW / Shaw Library,Florida Ave & R St NW,Subscriber
1152533,2017-05-14 12:09:12,2017-05-14 12:25:04,951.872,Connecticut Ave & Tilden St NW,18th St & Wyoming Ave NW,Customer
539913,2017-03-21 08:21:00,2017-03-21 08:40:00,1131.35,1st & M St NE,14th & R St NW,Subscriber
1075122,2017-05-07 01:16:55,2017-05-07 01:25:35,520.124,1st & M St NE,8th & O St NW,Subscriber
876543,2017-04-18 10:41:15,2017-04-18 10:51:53,637.827,10th & G St NW,21st & I St NW,Subscriber
362677,2017-02-24 13:30:00,2017-02-24 13:33:00,164.708,Clarendon Blvd & N Fillmore St,Court House Metro / 15th & N Uhle St ,Subscriber
1055065,2017-05-04 06:29:42,2017-05-04 06:34:24,282.106,Battery Ln & Trolley Trail,Bethesda Metro,Subscriber
738611,2017-04-09 03:44:42,2017-04-09 05:11:20,5198.137,Eastern Market / 7th & North Carolina Ave SE,22nd & I St NW / Foggy Bottom,Customer
1665250,2017-06-24 12:34:57,2017-06-24 12:42:24,446.376,15th & W St NW,Adams Mill & Columbia Rd NW,Subscriber
758142,2017-04-10 08:00:04,2017-04-10 08:06:44,400.559,1st & Washington Hospital Center NW,1st & Rhode Island Ave NW,Subscriber
719019,2017-04-07 08:24:35,2017-04-07 08:31:30,415.89099999999996,15th & Euclid St  NW,Columbia Rd & Georgia Ave NW,Subscriber
1656771,2017-06-24 05:34:26,2017-06-24 05:59:59,1533.035,Constitution Ave & 2nd St NW/DOL,8th & H St NW,Customer
1528414,2017-06-14 06:02:40,2017-06-14 06:29:45,1625.7820000000002,Henry Bacon Dr & Lincoln Memorial Circle NW,Washington & Independence Ave SW/HHS,Subscriber
1162652,2017-05-15 08:24:36,2017-05-15 08:32:15,459.25199999999995,15th & P St NW,California St & Florida Ave NW,Subscriber
1037719,2017-05-03 02:20:45,2017-05-03 02:22:12,86.836,Thomas Circle,14th & L St NW,Subscriber
878276,2017-04-19 01:28:00,2017-04-19 01:40:42,761.383,Jefferson Dr & 14th St SW,10th St & Constitution Ave NW,Customer
1616279,2017-06-21 06:08:04,2017-06-21 06:37:17,1752.559,Lynn & 19th St North,Crystal City Metro / 18th & Bell St,Subscriber
1023538,2017-05-01 12:47:03,2017-05-01 12:59:53,769.252,21st & M St NW,11th & F St NW,Subscriber
783868,2017-04-12 06:13:31,2017-04-12 06:33:57,1225.412,Long Bridge Park/Long Bridge Dr & 6th St S,Jefferson Memorial,Customer
753333,2017-04-10 05:21:59,2017-04-10 05:37:21,921.89,4th & East Capitol St NE,10th St & L'Enfant Plaza SW,Subscriber
1737853,2017-06-30 01:12:43,2017-06-30 01:55:13,2550.09,Independence Ave & L'Enfant Plaza SW/DOE,19th & E Street NW,Customer
13280,2017-01-04 15:38:00,2017-01-04 15:56:00,1110.147,18th & R St NW,1st & Rhode Island Ave NW,Subscriber
1622618,2017-06-21 09:23:37,2017-06-21 09:29:03,326.384,14th & Rhode Island Ave NW,8th & O St NW,Subscriber
