,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
1021695,2017-05-30 13:17:09,2017-05-30 13:25:34,505,Stetson Ave & South Water St,State St & Harrison St,Subscriber,Male,1986.0
373719,2017-03-21 10:57:18,2017-03-21 11:04:34,436,Sheridan Rd & Lawrence Ave,Clarendon Ave & Gordon Ter,Subscriber,Male,1975.0
668185,2017-04-25 22:11:05,2017-04-25 22:20:01,536,Halsted St & Maxwell St,May St & Cullerton St,Subscriber,Male,1988.0
1218424,2017-06-10 19:11:53,2017-06-10 19:21:06,553,Indiana Ave & Roosevelt Rd,Field Museum,Subscriber,Female,1984.0
997185,2017-05-28 19:48:21,2017-05-28 20:07:04,1123,McCormick Place,Adler Planetarium,Subscriber,Male,1992.0
759218,2017-05-08 08:55:43,2017-05-08 09:06:55,672,Clark St & Congress Pkwy,Wabash Ave & Grand Ave,Subscriber,Male,1981.0
508478,2017-04-11 12:10:45,2017-04-11 12:16:03,318,Michigan Ave & 14th St,Wabash Ave & 8th St,Subscriber,Male,1982.0
1123689,2017-06-05 13:23:24,2017-06-05 13:42:04,1120,Halsted St & Polk St,Daley Center Plaza,Subscriber,Female,1989.0
1510345,2017-06-28 09:04:31,2017-06-28 09:15:02,631,Dearborn St & Erie St,Canal St & Madison St,Subscriber,Male,1989.0
471677,2017-04-07 17:50:54,2017-04-07 17:58:11,437,State St & Randolph St,Clinton St & Jackson Blvd,Subscriber,Male,1977.0
798445,2017-05-12 11:29:05,2017-05-12 11:32:06,181,Morgan St & Polk St,Halsted St & Roosevelt Rd,Subscriber,Male,1996.0
1282561,2017-06-14 21:12:16,2017-06-14 21:34:18,1322,Wood St & Division St,Clark St & Schiller St,Subscriber,Female,1962.0
934108,2017-05-23 14:52:03,2017-05-23 15:01:02,539,Mies van der Rohe Way & Chicago Ave,Mies van der Rohe Way & Chicago Ave,Customer,,
810978,2017-05-13 11:46:24,2017-05-13 11:53:47,443,Clark St & Wrightwood Ave,Sheffield Ave & Fullerton Ave,Subscriber,Female,1990.0
625888,2017-04-22 14:47:32,2017-04-22 15:01:40,848,Loomis St & Lexington St,Green St & Madison St,Subscriber,Male,1988.0
1130171,2017-06-05 18:41:28,2017-06-05 18:45:12,224,Western Ave & Winnebago Ave,Leavitt St & Armitage Ave,Subscriber,Male,1977.0
1387285,2017-06-21 12:36:13,2017-06-21 12:52:39,986,Larrabee St & Division St,Michigan Ave & Oak St,Subscriber,Male,1989.0
1320726,2017-06-17 12:01:35,2017-06-17 12:04:19,164,LaSalle St & Adams St,Canal St & Adams St,Subscriber,Male,1980.0
1516821,2017-06-28 18:22:36,2017-06-28 18:34:04,688,Wolcott Ave & Polk St,Green St & Madison St,Subscriber,Male,1988.0
836113,2017-05-15 08:20:47,2017-05-15 08:29:24,517,Clinton St & Lake St,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1990.0
922236,2017-05-22 14:57:28,2017-05-22 15:07:19,591,Indiana Ave & Roosevelt Rd,Financial Pl & Congress Pkwy,Subscriber,Male,1989.0
799378,2017-05-12 12:51:17,2017-05-12 12:55:57,280,Desplaines St & Jackson Blvd,Franklin St & Monroe St,Subscriber,Male,1956.0
374223,2017-03-21 12:37:23,2017-03-21 13:07:05,1782,Lake Shore Dr & Ohio St,Shedd Aquarium,Subscriber,Male,1977.0
1028179,2017-05-30 18:58:19,2017-05-30 19:06:07,468,Ravenswood Ave & Lawrence Ave,Lincoln Ave & Leavitt St,Subscriber,Female,1988.0
314170,2017-03-07 17:36:56,2017-03-07 17:44:42,466,Halsted St & Blackhawk St (*),Halsted St & Dickens Ave,Subscriber,Male,1986.0
68453,2017-01-21 17:35:09,2017-01-21 18:05:28,1819,McCormick Place,Clinton St & Jackson Blvd,Customer,,
1453601,2017-06-25 00:27:57,2017-06-25 00:40:55,778,Marshfield Ave & Cortland St,Humboldt Blvd & Armitage Ave,Customer,,
206162,2017-02-18 16:36:24,2017-02-18 16:44:11,467,Southport Ave & Roscoe St,Sheridan Rd & Irving Park Rd,Subscriber,Female,1990.0
893291,2017-05-18 20:28:05,2017-05-18 20:31:45,220,Clark St & Wellington Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1987.0
1323501,2017-06-17 13:54:58,2017-06-17 14:11:56,1018,Adler Planetarium,Lake Shore Dr & Monroe St,Customer,,
1268258,2017-06-13 18:20:48,2017-06-13 18:39:26,1118,Lincoln Ave & Roscoe St,Montrose Harbor,Subscriber,Male,1989.0
1455201,2017-06-25 09:49:49,2017-06-25 10:05:53,964,Lake Shore Dr & North Blvd,Clark St & Armitage Ave,Customer,,
570902,2017-04-17 09:39:58,2017-04-17 10:48:34,4116,Streeter Dr & Grand Ave,Stetson Ave & South Water St,Customer,,
1397606,2017-06-21 20:18:40,2017-06-21 20:48:12,1772,Michigan Ave & 8th St,Michigan Ave & Oak St,Subscriber,Female,1994.0
1015324,2017-05-29 21:25:51,2017-05-29 21:47:29,1298,Broadway & Waveland Ave,Wilton Ave & Belmont Ave,Customer,,
547083,2017-04-15 13:54:22,2017-04-15 14:17:15,1373,Theater on the Lake,Streeter Dr & Grand Ave,Customer,,
1414320,2017-06-22 19:40:31,2017-06-22 19:43:35,184,Sedgwick St & North Ave,Larrabee St & North Ave,Subscriber,Female,1989.0
777135,2017-05-10 08:29:32,2017-05-10 08:47:43,1091,Eckhart Park,Franklin St & Monroe St,Subscriber,Female,1988.0
86334,2017-01-25 10:17:15,2017-01-25 10:21:21,246,Green St & Randolph St,Wacker Dr & Washington St,Subscriber,Male,1988.0
1187476,2017-06-09 08:48:31,2017-06-09 08:56:12,461,Racine Ave & Belmont Ave,Wilton Ave & Diversey Pkwy,Subscriber,Male,1975.0
1475202,2017-06-26 11:17:36,2017-06-26 11:41:33,1437,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Monroe St,Customer,,
579796,2017-04-18 07:00:26,2017-04-18 07:05:22,296,Clinton St & Roosevelt Rd,Clinton St & Tilden St,Subscriber,Male,1981.0
89984,2017-01-26 07:38:59,2017-01-26 07:49:28,629,Sheffield Ave & Webster Ave,Winchester Ave & Elston Ave,Subscriber,Male,1993.0
807140,2017-05-12 21:06:38,2017-05-12 21:12:31,353,Greenview Ave & Jarvis Ave,Clark St & Lunt Ave,Subscriber,Female,1979.0
80105,2017-01-24 08:42:23,2017-01-24 08:47:03,280,Kedzie Ave & Palmer Ct,California Ave & Milwaukee Ave,Subscriber,Male,1986.0
294481,2017-03-04 13:18:39,2017-03-04 13:33:02,863,Ada St & Washington Blvd,Aberdeen St & Monroe St,Subscriber,Female,1986.0
965536,2017-05-26 14:49:01,2017-05-26 14:53:26,265,Ashland Ave & Chicago Ave,Ashland Ave & Chicago Ave,Subscriber,Male,1985.0
1095385,2017-06-03 17:59:51,2017-06-03 18:23:08,1397,Franklin St & Monroe St,Clark St & 9th St (AMLI),Customer,,
172378,2017-02-14 15:43:32,2017-02-14 15:48:38,306,Morgan St & Lake St,Clinton St & Washington Blvd,Subscriber,Male,1961.0
702216,2017-05-01 08:42:03,2017-05-01 08:49:51,468,Clinton St & Washington Blvd,LaSalle St & Illinois St,Subscriber,Male,1960.0
350277,2017-03-16 17:31:49,2017-03-16 17:45:08,799,Clinton St & Jackson Blvd,Halsted St & 18th St,Subscriber,Female,1992.0
1095073,2017-06-03 17:47:41,2017-06-03 18:06:53,1152,Green St & Randolph St,Ashland Ave & Division St,Customer,,
1524584,2017-06-29 10:31:43,2017-06-29 10:41:14,571,Kingsbury St & Erie St,Wells St & Elm St,Customer,,
451905,2017-04-04 10:20:48,2017-04-04 10:28:37,469,Kimbark Ave & 53rd St,Ellis Ave & 58th St,Subscriber,Male,1994.0
181654,2017-02-16 07:47:05,2017-02-16 07:56:07,542,Rush St & Cedar St,Larrabee St & Kingsbury St,Subscriber,Female,1987.0
1521160,2017-06-29 07:21:06,2017-06-29 07:26:26,320,State St & Pearson St,State St & Randolph St,Subscriber,Male,1986.0
1283968,2017-06-15 06:54:04,2017-06-15 06:58:51,287,Hampden Ct & Diversey Pkwy,Wilton Ave & Diversey Pkwy,Subscriber,Male,1987.0
1449562,2017-06-24 18:32:23,2017-06-24 19:04:10,1907,Lake Shore Dr & North Blvd,Halsted St & Roscoe St,Customer,,
1441844,2017-06-24 14:01:25,2017-06-24 14:36:26,2101,Dusable Harbor,Dusable Harbor,Customer,,
1114656,2017-06-04 19:30:39,2017-06-04 19:42:05,686,Halsted St & Maxwell St,Jefferson St & Monroe St,Subscriber,Male,1980.0
625388,2017-04-22 14:11:16,2017-04-22 14:34:58,1422,Lake Shore Dr & Monroe St,Burnham Harbor,Customer,,
683531,2017-04-27 14:12:50,2017-04-27 14:19:33,403,Clark St & Wellington Ave,Sheffield Ave & Waveland Ave,Subscriber,Male,1990.0
929243,2017-05-22 21:11:56,2017-05-22 21:28:41,1005,Michigan Ave & 14th St,Canal St & Madison St,Subscriber,Male,1958.0
108375,2017-01-31 09:34:06,2017-01-31 09:38:27,261,Kingsbury St & Kinzie St,Canal St & Madison St,Subscriber,Male,1991.0
885917,2017-05-18 14:47:09,2017-05-18 15:00:38,809,Canal St & Madison St,Wells St & Elm St,Subscriber,Female,1991.0
1491697,2017-06-27 09:09:03,2017-06-27 09:22:49,826,Cornell Ave & Hyde Park Blvd,University Ave & 57th St,Subscriber,Female,1982.0
354446,2017-03-17 16:05:33,2017-03-17 16:22:35,1022,Dearborn St & Monroe St,Larrabee St & North Ave,Subscriber,Female,1972.0
1348265,2017-06-19 06:20:44,2017-06-19 06:24:08,204,Ashland Ave & Grace St,Ravenswood Ave & Irving Park Rd,Subscriber,Female,1988.0
1527787,2017-06-29 15:20:10,2017-06-29 15:33:32,802,Clark St & Armitage Ave,Lincoln Ave & Diversey Pkwy,Subscriber,Female,1983.0
1365675,2017-06-20 07:51:28,2017-06-20 07:55:01,213,Sheridan Rd & Montrose Ave,Sheridan Rd & Irving Park Rd,Subscriber,Female,1987.0
288932,2017-03-03 08:11:25,2017-03-03 08:29:48,1103,Ashland Ave & Grand Ave,Franklin St & Monroe St,Subscriber,Male,1984.0
1546257,2017-06-30 17:06:10,2017-06-30 17:24:18,1088,Clinton St & Lake St,McClurg Ct & Illinois St,Subscriber,Male,1994.0
1446046,2017-06-24 16:21:22,2017-06-24 18:23:16,7314,Adler Planetarium,Adler Planetarium,Customer,,
617566,2017-04-21 16:00:14,2017-04-21 16:12:39,745,Canal St & Monroe St (*),Wells St & Elm St,Subscriber,Male,1992.0
1125567,2017-06-05 16:01:10,2017-06-05 16:02:46,96,Aberdeen St & Monroe St,Aberdeen St & Jackson Blvd,Subscriber,Male,1992.0
686198,2017-04-27 18:28:38,2017-04-27 18:33:57,319,Cottage Grove Ave & 43rd St,Prairie Ave & 43rd St,Subscriber,Female,1949.0
936975,2017-05-24 06:02:41,2017-05-24 06:08:53,372,Racine Ave & Congress Pkwy,Clinton St & Jackson Blvd,Subscriber,Male,1953.0
366357,2017-03-20 09:03:59,2017-03-20 09:14:35,636,Eckhart Park,Clinton St & Madison St,Subscriber,Male,1987.0
436247,2017-04-01 15:25:50,2017-04-01 18:44:38,11928,Michigan Ave & 18th St,Michigan Ave & 18th St,Customer,,
546115,2017-04-15 13:22:58,2017-04-15 13:38:51,953,Michigan Ave & Lake St,Wabash Ave & 8th St,Subscriber,Male,1966.0
105050,2017-01-30 16:40:47,2017-01-30 16:50:43,596,Sedgwick St & Huron St,Clinton St & Jackson Blvd,Subscriber,Male,1982.0
108341,2017-01-31 09:24:55,2017-01-31 09:28:03,188,Ashland Ave & Belle Plaine Ave,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1972.0
1253134,2017-06-12 19:26:32,2017-06-12 19:54:23,1671,Mies van der Rohe Way & Chicago Ave,Western Ave & Walton St,Customer,,
1088212,2017-06-03 13:34:06,2017-06-03 14:06:25,1939,Lake Shore Dr & Diversey Pkwy,California Ave & Altgeld St,Customer,,
1005876,2017-05-29 14:10:44,2017-05-29 14:38:19,1655,MLK Jr Dr & 29th St,Indiana Ave & Roosevelt Rd,Customer,,
1194564,2017-06-09 15:54:52,2017-06-09 16:10:22,930,Clifton Ave & Lawrence Ave,Southport Ave & Roscoe St,Customer,,
54313,2017-01-19 08:39:56,2017-01-19 08:47:47,471,Sangamon St & Washington Blvd (*),Franklin St & Monroe St,Subscriber,Female,1985.0
827145,2017-05-14 13:01:37,2017-05-14 13:26:38,1501,Southport Ave & Waveland Ave,Dayton St & North Ave,Customer,,
82651,2017-01-24 17:14:27,2017-01-24 17:23:50,563,Orleans St & Merchandise Mart Plaza,Racine Ave & Randolph St,Subscriber,Female,1986.0
611505,2017-04-20 20:27:30,2017-04-20 20:40:18,768,Halsted St & Roscoe St,Southport Ave & Irving Park Rd,Subscriber,Female,1972.0
596503,2017-04-19 14:51:41,2017-04-19 15:02:34,653,Southport Ave & Wrightwood Ave,Wilton Ave & Belmont Ave,Subscriber,Female,1990.0
966468,2017-05-26 15:40:17,2017-05-26 15:51:00,643,Franklin St & Quincy St,State St & Kinzie St,Subscriber,Male,1990.0
1309538,2017-06-16 16:38:34,2017-06-16 16:52:28,834,Lincoln Ave & Fullerton Ave,Damen Ave & Wellington Ave,Subscriber,Male,1977.0
737664,2017-05-05 15:38:51,2017-05-05 16:02:50,1439,Kimball Ave & Belmont Ave,Noble St & Milwaukee Ave,Subscriber,Male,1990.0
867394,2017-05-17 08:13:31,2017-05-17 08:23:15,584,Franklin St & Quincy St,Wabash Ave & Grand Ave,Subscriber,Male,1978.0
1035320,2017-05-31 11:44:52,2017-05-31 11:48:17,205,Dayton St & North Ave,Sheffield Ave & Kingsbury St,Subscriber,Female,1964.0
663444,2017-04-25 17:14:20,2017-04-25 17:25:53,693,Ashland Ave & Harrison St,Clinton St & Jackson Blvd,Subscriber,Male,1988.0
619034,2017-04-21 17:23:13,2017-04-21 17:28:08,295,Southport Ave & Waveland Ave,Lincoln Ave & Addison St,Subscriber,Female,1979.0
299187,2017-03-05 15:11:13,2017-03-05 15:18:47,454,Larrabee St & North Ave,Sheffield Ave & Willow St,Subscriber,Male,1993.0
627565,2017-04-22 16:58:47,2017-04-22 17:07:42,535,Leavitt St & Addison St,Ravenswood Ave & Irving Park Rd,Subscriber,Male,1984.0
794483,2017-05-12 03:57:26,2017-05-12 04:08:42,676,Sheffield Ave & Willow St,Larrabee St & Webster Ave,Subscriber,Male,1992.0
221981,2017-02-20 08:58:49,2017-02-20 09:07:49,540,Halsted St & Maxwell St,Financial Pl & Congress Pkwy,Subscriber,Male,1983.0
1055949,2017-06-01 16:57:10,2017-06-01 17:21:00,1430,Lake Shore Dr & Monroe St,Michigan Ave & Oak St,Customer,,
681985,2017-04-27 08:56:48,2017-04-27 09:04:29,461,Canal St & Monroe St (*),Morgan St & Lake St,Subscriber,Male,1961.0
929288,2017-05-22 21:19:24,2017-05-22 21:24:35,311,Clark St & Elm St,Dearborn St & Erie St,Subscriber,Male,1990.0
890176,2017-05-18 17:46:39,2017-05-18 17:52:52,373,Jefferson St & Monroe St,Kingsbury St & Kinzie St,Subscriber,Male,1992.0
969295,2017-05-27 10:08:44,2017-05-27 10:17:56,552,Damen Ave & Wellington Ave,Lincoln Ave & Addison St,Subscriber,Female,1991.0
897442,2017-05-19 14:42:08,2017-05-19 14:46:42,274,Sedgwick St & North Ave,Sedgwick St & Webster Ave,Subscriber,Male,1986.0
1513231,2017-06-28 16:04:37,2017-06-28 16:14:53,616,Cornell Ave & Hyde Park Blvd,University Ave & 57th St,Subscriber,Male,1989.0
355750,2017-03-17 18:15:25,2017-03-17 18:29:11,826,Michigan Ave & Pearson St,Clinton St & Washington Blvd,Subscriber,Male,1975.0
528404,2017-04-13 18:16:12,2017-04-13 18:19:07,175,California Ave & Altgeld St,California Ave & Milwaukee Ave,Subscriber,Male,1980.0
1531252,2017-06-29 17:40:36,2017-06-29 17:54:32,836,Wood St & Taylor St,Clinton St & Roosevelt Rd,Subscriber,Female,1977.0
1489345,2017-06-27 07:37:29,2017-06-27 08:05:38,1689,Claremont Ave & Hirsch St,LaSalle St & Adams St,Subscriber,Male,1988.0
964292,2017-05-26 13:20:08,2017-05-26 13:39:01,1133,Ashland Ave & Harrison St,Claremont Ave & Hirsch St,Subscriber,Female,1989.0
388418,2017-03-23 17:48:50,2017-03-23 18:09:19,1229,Streeter Dr & Grand Ave,Hampden Ct & Diversey Pkwy,Subscriber,Male,1985.0
874152,2017-05-17 17:04:16,2017-05-17 17:14:31,615,Hermitage Ave & Polk St,Damen Ave & Grand Ave,Subscriber,Male,1986.0
298993,2017-03-05 14:48:43,2017-03-05 14:56:41,478,Halsted St & Blackhawk St (*),Halsted St & Blackhawk St (*),Subscriber,Male,1989.0
1130728,2017-06-05 19:08:28,2017-06-05 19:16:25,477,Michigan Ave & Washington St,McClurg Ct & Illinois St,Subscriber,Male,1986.0
976372,2017-05-27 15:14:41,2017-05-27 15:25:03,622,Forest Ave & Chicago Ave,Marion St & South Blvd,Customer,,
379737,2017-03-22 09:01:04,2017-03-22 09:05:19,255,Canal St & Monroe St (*),Dearborn St & Monroe St,Subscriber,Male,1978.0
1152068,2017-06-07 08:19:29,2017-06-07 08:33:55,866,Damen Ave & Chicago Ave,Clinton St & Lake St,Subscriber,Male,1986.0
1141369,2017-06-06 15:56:18,2017-06-06 16:07:25,667,St. Clair St & Erie St,Clinton St & Madison St,Subscriber,Female,1968.0
1131049,2017-06-05 19:24:34,2017-06-05 19:50:58,1584,Clark St & Lunt Ave,Broadway & Berwyn Ave,Customer,,
597719,2017-04-19 17:02:38,2017-04-19 17:22:15,1177,St. Clair St & Erie St,Clinton St & Washington Blvd,Subscriber,Female,1968.0
1250690,2017-06-12 17:49:40,2017-06-12 17:59:51,611,Clinton St & Madison St,Carpenter St & Huron St,Subscriber,Male,1987.0
422343,2017-03-29 17:45:48,2017-03-29 17:56:20,632,Clinton St & Jackson Blvd,Desplaines St & Kinzie St,Subscriber,Female,1991.0
290630,2017-03-03 14:24:39,2017-03-03 14:42:25,1066,Clinton St & Madison St,Mies van der Rohe Way & Chestnut St,Subscriber,Male,1976.0
50362,2017-01-18 15:21:13,2017-01-18 15:28:20,427,Wells St & Evergreen Ave,Dearborn St & Erie St,Subscriber,Male,1987.0
1415649,2017-06-22 21:15:08,2017-06-22 22:29:44,4476,Lake Shore Dr & Belmont Ave,Broadway & Barry Ave,Customer,,
459684,2017-04-06 07:52:46,2017-04-06 08:09:07,981,Marshfield Ave & Cortland St,Franklin St & Chicago Ave,Subscriber,Male,1976.0
1507584,2017-06-28 07:16:34,2017-06-28 07:34:10,1056,Loomis St & Lexington St,Dearborn St & Adams St,Subscriber,Male,1989.0
94774,2017-01-27 07:42:13,2017-01-27 07:46:43,270,Clinton St & Jackson Blvd,Clinton St & Lake St,Subscriber,Male,1963.0
598128,2017-04-19 17:19:49,2017-04-19 17:35:27,938,Wood St & Division St,Clinton St & Washington Blvd,Subscriber,Male,1986.0
1468705,2017-06-25 19:47:50,2017-06-25 20:06:57,1147,Clark St & Armitage Ave,Clark St & Armitage Ave,Subscriber,Male,1996.0
124755,2017-02-03 17:38:08,2017-02-03 17:46:21,493,Franklin St & Jackson Blvd,Racine Ave & Congress Pkwy,Subscriber,Male,1989.0
1078023,2017-06-02 19:09:05,2017-06-02 19:47:40,2315,Clifton Ave & Lawrence Ave,Cannon Dr & Fullerton Ave,Customer,,
628882,2017-04-22 18:57:53,2017-04-22 19:05:23,450,Racine Ave & Fullerton Ave,Dayton St & North Ave,Subscriber,Male,1965.0
443766,2017-04-02 17:08:08,2017-04-02 17:16:32,504,Forest Ave & Chicago Ave,Marion St & South Blvd,Customer,,
218016,2017-02-19 16:07:29,2017-02-19 16:08:47,78,Clinton St & Washington Blvd,Clinton St & Lake St,Subscriber,Male,1980.0
434553,2017-04-01 13:21:35,2017-04-01 13:32:51,676,Broadway & Belmont Ave,Halsted St & Roscoe St,Customer,,
1296337,2017-06-15 18:23:57,2017-06-15 18:33:20,563,LaSalle St & Washington St,Dearborn St & Erie St,Subscriber,Male,1963.0
627069,2017-04-22 16:17:49,2017-04-22 16:47:39,1790,Lake Shore Dr & North Blvd,Lake Shore Dr & Monroe St,Customer,,
1545039,2017-06-30 16:22:25,2017-06-30 16:27:21,296,Larrabee St & Kingsbury St,Sedgwick St & Schiller St,Subscriber,Male,1986.0
1183367,2017-06-08 21:27:50,2017-06-08 22:05:58,2288,Michigan Ave & Washington St,Streeter Dr & Grand Ave,Customer,,
608501,2017-04-20 17:21:41,2017-04-20 17:38:18,997,Green St & Randolph St,Damen Ave & Chicago Ave,Subscriber,Male,1989.0
431662,2017-03-31 23:27:21,2017-03-31 23:37:35,614,Ashland Ave & Harrison St,Clinton St & Tilden St,Subscriber,Male,1986.0
1421683,2017-06-23 13:07:45,2017-06-23 13:12:30,285,Racine Ave & Congress Pkwy,May St & Taylor St,Subscriber,Male,1993.0
1541709,2017-06-30 13:40:29,2017-06-30 13:47:00,391,Wabash Ave & 8th St,Michigan Ave & 14th St,Customer,,
430876,2017-03-31 18:35:07,2017-03-31 18:38:45,218,Ellis Ave & 60th St,University Ave & 57th St,Subscriber,Female,1997.0
460300,2017-04-06 08:44:31,2017-04-06 08:46:56,145,Dearborn St & Adams St,Franklin St & Quincy St,Subscriber,Female,1988.0
543525,2017-04-15 11:52:54,2017-04-15 11:58:44,350,Columbus Dr & Randolph St,McClurg Ct & Illinois St,Subscriber,Male,1983.0
150389,2017-02-09 21:58:04,2017-02-09 22:05:18,434,Franklin St & Quincy St,Clinton St & Lake St,Subscriber,Male,1961.0
1075643,2017-06-02 17:39:13,2017-06-02 17:53:24,851,Wilton Ave & Diversey Pkwy,Bissell St & Armitage Ave,Subscriber,Female,1991.0
939640,2017-05-24 10:47:25,2017-05-24 11:04:08,1003,Halsted St & Willow St,Broadway & Waveland Ave,Subscriber,Male,1984.0
537548,2017-04-14 17:27:58,2017-04-14 17:37:14,556,Clinton St & Washington Blvd,LaSalle St & Illinois St,Subscriber,Male,1980.0
198119,2017-02-18 11:46:03,2017-02-18 12:10:32,1469,Wells St & Polk St,Streeter Dr & Grand Ave,Subscriber,Male,1976.0
1243142,2017-06-12 09:39:46,2017-06-12 09:45:32,346,Michigan Ave & Madison St,Wacker Dr & Washington St,Subscriber,Male,1969.0
310009,2017-03-07 08:36:33,2017-03-07 08:43:03,390,Stetson Ave & South Water St,Dearborn St & Monroe St,Subscriber,Male,1994.0
1335077,2017-06-18 11:55:19,2017-06-18 12:00:25,306,Halsted St & Roscoe St,Wilton Ave & Belmont Ave,Subscriber,Male,1997.0
1420257,2017-06-23 11:41:18,2017-06-23 12:00:07,1129,Michigan Ave & Congress Pkwy,Millennium Park,Customer,,
641517,2017-04-23 20:11:38,2017-04-23 20:17:12,334,Damen Ave & Madison St,Damen Ave & Grand Ave,Subscriber,Male,1988.0
1090005,2017-06-03 14:44:46,2017-06-03 15:10:36,1550,Streeter Dr & Grand Ave,Shedd Aquarium,Customer,,
1256073,2017-06-13 06:36:56,2017-06-13 06:41:03,247,Canal St & Adams St,Peoria St & Jackson Blvd,Subscriber,Male,1970.0
13852,2017-01-05 17:59:57,2017-01-05 18:04:19,262,Jefferson St & Monroe St,Green St & Randolph St,Subscriber,Male,1984.0
422482,2017-03-29 17:56:35,2017-03-29 18:03:10,395,Ashland Ave & Division St,Western Ave & Division St,Subscriber,Male,1981.0
334990,2017-03-11 11:16:03,2017-03-11 11:26:47,644,Halsted St & Maxwell St,Franklin St & Monroe St,Subscriber,Male,1971.0
646595,2017-04-24 12:59:32,2017-04-24 13:01:37,125,Clinton St & Madison St,Wacker Dr & Washington St,Subscriber,Male,1989.0
675038,2017-04-26 15:47:20,2017-04-26 15:55:21,481,Clark St & Touhy Ave,Sheridan Rd & Loyola Ave,Subscriber,Male,1966.0
455976,2017-04-04 18:39:45,2017-04-04 18:46:38,413,Larrabee St & Division St,Clark St & Elm St,Subscriber,Male,1989.0
511952,2017-04-11 18:00:08,2017-04-11 18:04:51,283,Indiana Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,Subscriber,Male,1990.0
447419,2017-04-03 11:06:35,2017-04-03 11:28:17,1302,Lakefront Trail & Bryn Mawr Ave,Broadway & Belmont Ave,Subscriber,Female,1994.0
241626,2017-02-22 11:05:13,2017-02-22 11:19:15,842,Southport Ave & Clark St,Broadway & Cornelia Ave,Subscriber,Female,1968.0
894276,2017-05-19 06:24:12,2017-05-19 06:59:29,2117,Lincoln Ave & Belle Plaine Ave,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1971.0
1100853,2017-06-04 02:32:22,2017-06-04 04:03:52,5490,Clark St & Chicago Ave,Streeter Dr & Grand Ave,Customer,,
